12:07:03 - 11-09-2010: DVR_1_channel$ -> 4
12:07:03 - 11-09-2010: DVR_2_channel$ -> 834
12:07:04 - 11-09-2010: HD_REC_1_RX$ -> \x00\xCE\xFF\xFF\x10\x09\xFF\x10P\x10R\xFF\xFF\x00\x0A
12:07:04 - 11-09-2010: HD_REC_1_RX$ -> \x11\x0B\x09\x13\x068\x02\x00\x00\x00\x00\x00\x00\x00\x00\x00
12:07:04 - 11-09-2010: HD_REC_1_RX$ -> \x00\x00\x97(\xFE\x0DR\x00\x07\xB2/e\xD0\xF4
12:07:04 - 11-09-2010: HD_REC_1_channel$ -> 206
12:07:07 - 11-09-2010: DVR_1_TX$ -> \xFA\x91
12:07:07 - 11-09-2010: DVR_2_TX$ -> \xFA\x91
12:07:07 - 11-09-2010: HD_REC_1_TX$ -> \xFA\x91
12:07:07 - 11-09-2010: HD_REC_2_TX$ -> \xFA\x91
12:07:07 - 11-09-2010: DVR_1_RX$ -> \xF0\x11\x0B\x09\x0C\x07\x04\x02\xF4
12:07:07 - 11-09-2010: DVR_2_RX$ -> \xF0\x11\x0B\x09\x0C\x07\x06\x02\xF4
12:07:07 - 11-09-2010: HD_REC_1_RX$ -> \xF0\x11\x0B\x09\x0C\x06;\x02\xF4
12:07:11 - 11-09-2010: DVR_1_TX$ -> \xFA\x83
12:07:11 - 11-09-2010: DVR_2_TX$ -> \xFA\x83
12:07:11 - 11-09-2010: HD_REC_1_TX$ -> \xFA\x83
12:07:11 - 11-09-2010: HD_REC_2_TX$ -> \xFA\x83
12:07:11 - 11-09-2010: DVR_1_RX$ -> \xF0\x00\x04\xFF\xFF\x10\x09\xFF\x10\x10\x10\x12\xFF\xFF\x00\x0Ed\x11\x0B\x09\x13\x07\x08\x02\x00\x00\x00\x00\x00\x00\x00\x00\x00
12:07:11 - 11-09-2010: DVR_2_RX$ -> \xF0
12:07:11 - 11-09-2010: HD_REC_1_RX$ -> \xF0
12:07:11 - 11-09-2010: DVR_1_RX$ -> \x00\x00zo\xC3\xE7d\x00\x08Od"G\xF4
12:07:12 - 11-09-2010: DVR_2_RX$ -> \x03B\xFF\xFF\x0C\x00\xFF\x00\xC8\xFF\xFF\xFF\xFF\x00\x00\x10\x11\x0B\x09\x13\x07\x0A\x02\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00zo\xC1\x93`\x00\x08Ob[,\xF4
12:07:12 - 11-09-2010: DVR_1_channel$ -> 4
12:07:12 - 11-09-2010: DVR_2_channel$ -> 834
12:07:12 - 11-09-2010: HD_REC_1_RX$ -> \x00\xCE\xFF\xFF\x10\x09\xFF\x10P\x10R\xFF\xFF\x00\x0A\x11\x0B\x09\x13\x07\x04\x02\x00\x00\x00\x00\x00\x00\x00\x00\x00
12:07:12 - 11-09-2010: HD_REC_1_RX$ -> \x00\x00\x97(\xFE\x0DS\x00\x07\xB2/e\xD0\xF4
12:07:12 - 11-09-2010: HD_REC_1_channel$ -> 206
12:07:15 - 11-09-2010: DVR_1_TX$ -> \xFA\x91
12:07:15 - 11-09-2010: DVR_2_TX$ -> \xFA\x91
12:07:15 - 11-09-2010: HD_REC_1_TX$ -> \xFA\x91
12:07:15 - 11-09-2010: HD_REC_2_TX$ -> \xFA\x91
12:07:16 - 11-09-2010: DVR_1_RX$ -> \xF0\x11\x0B\x09\x0C\x07\x0C\x02\xF4
12:07:16 - 11-09-2010: DVR_2_RX$ -> \xF0\x11\x0B\x09\x0C\x07\x0E\x02\xF4
12:07:16 - 11-09-2010: HD_REC_1_RX$ -> \xF0\x11\x0B\x09\x0C\x07\x07\x02\xF4
12:07:19 - 11-09-2010: DVR_1_TX$ -> \xFA\x83
12:07:19 - 11-09-2010: DVR_2_TX$ -> \xFA\x83
12:07:19 - 11-09-2010: HD_REC_1_TX$ -> \xFA\x83
12:07:19 - 11-09-2010: HD_REC_2_TX$ -> \xFA\x83
12:07:20 - 11-09-2010: DVR_1_RX$ -> \xF0\x00\x04\xFF\xFF\x10\x09\xFF\x10\x10\x10\x12\xFF\xFF\x00\x0Ed\x11\x0B\x09\x13\x07\x10\x02\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00zo\xC3\xE7d\x00
12:07:20 - 11-09-2010: DVR_2_RX$ -> \xF0
12:07:20 - 11-09-2010: HD_REC_1_RX$ -> \xF0
12:07:20 - 11-09-2010: DVR_1_RX$ -> \x08Od"G\xF4
12:07:20 - 11-09-2010: DVR_2_RX$ -> \x03B\xFF\xFF\x0C\x00\xFF\x00\xC8\xFF\xFF\xFF\xFF\x00\x00\x10\x11\x0B\x09\x13\x07\x12\x02\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00zo\xC1\x93`\x00\x08Ob[,\xF4
12:07:20 - 11-09-2010: DVR_1_channel$ -> 4
12:07:20 - 11-09-2010: DVR_2_channel$ -> 834
12:07:20 - 11-09-2010: HD_REC_1_RX$ -> \x00\xCE\xFF\xFF\x10\x09\xFF\x10P\x10R\xFF\xFF\x00\x0A\x11\x0B\x09\x13\x07\x0C\x02\x00\x00\x00\x00\x00\x00\x00\x00\x00
12:07:20 - 11-09-2010: HD_REC_1_RX$ -> \x00\x00\x97(\xFE\x0DS\x00\x07\xB2/e\xD0\xF4
12:07:20 - 11-09-2010: HD_REC_1_channel$ -> 206
12:07:23 - 11-09-2010: DVR_1_TX$ -> \xFA\x91
12:07:24 - 11-09-2010: DVR_2_TX$ -> \xFA\x91
12:07:24 - 11-09-2010: HD_REC_1_TX$ -> \xFA\x91
12:07:24 - 11-09-2010: HD_REC_2_TX$ -> \xFA\x91
12:07:24 - 11-09-2010: DVR_1_RX$ -> \xF0\x11\x0B\x09\x0C\x07\x14\x02\xF4
12:07:24 - 11-09-2010: HD_REC_1_RX$ -> \xF0\x11\x0B\x09\x0C\x07\x0F\x02\xF4
12:07:24 - 11-09-2010: DVR_2_RX$ -> \xF0\x11\x0B\x09\x0C\x07\x16\x02\xF4
12:07:28 - 11-09-2010: DVR_1_TX$ -> \xFA\x83
12:07:28 - 11-09-2010: DVR_2_TX$ -> \xFA\x83
12:07:28 - 11-09-2010: HD_REC_1_TX$ -> \xFA\x83
12:07:28 - 11-09-2010: HD_REC_2_TX$ -> \xFA\x83
12:07:28 - 11-09-2010: DVR_1_RX$ -> \xF0\x00\x04\xFF\xFF\x10\x09\xFF\x10\x10\x10\x12\xFF\xFF\x00\x0Ed\x11\x0B\x09\x13\x07\x18\x02\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00zo\xC3\xE7d\x00
12:07:28 - 11-09-2010: DVR_2_RX$ -> \xF0
12:07:28 - 11-09-2010: HD_REC_1_RX$ -> \xF0
12:07:28 - 11-09-2010: DVR_1_RX$ -> \x08Od"G\xF4
12:07:28 - 11-09-2010: DVR_2_RX$ -> \x03B\xFF\xFF\x0C\x00\xFF\x00\xC8\xFF\xFF\xFF\xFF\x00\x00\x10\x11\x0B\x09\x13\x07\x1A\x02\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00zo\xC1\x93`\x00\x08Ob[,\xF4
12:07:28 - 11-09-2010: DVR_1_channel$ -> 4
12:07:28 - 11-09-2010: DVR_2_channel$ -> 834
12:07:28 - 11-09-2010: HD_REC_1_RX$ -> \x00\xCE\xFF\xFF\x10\x09\xFF\x10P\x10R\xFF\xFF\x00\x0A
12:07:28 - 11-09-2010: HD_REC_1_RX$ -> \x11\x0B\x09\x13\x07\x14\x02\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x97(\xFE\x0DS\x00\x07\xB2/e\xD0\xF4
12:07:28 - 11-09-2010: HD_REC_1_channel$ -> 206
12:07:31 - 11-09-2010: Theater_Current_Schedule$ -> No Schedules
12:07:32 - 11-09-2010: DVR_1_TX$ -> \xFA\x91
12:07:32 - 11-09-2010: DVR_2_TX$ -> \xFA\x91
12:07:32 - 11-09-2010: HD_REC_1_TX$ -> \xFA\x91
12:07:32 - 11-09-2010: HD_REC_2_TX$ -> \xFA\x91
12:07:32 - 11-09-2010: DVR_1_RX$ -> \xF0\x11\x0B\x09\x0C\x07\x1C\x02\xF4
12:07:32 - 11-09-2010: DVR_2_RX$ -> \xF0\x11\x0B\x09\x0C\x07\x1E\x02\xF4
12:07:32 - 11-09-2010: HD_REC_1_RX$ -> \xF0\x11\x0B\x09\x0C\x07\x17\x02\xF4
12:07:36 - 11-09-2010: DVR_1_TX$ -> \xFA\x83
12:07:36 - 11-09-2010: DVR_2_TX$ -> \xFA\x83
12:07:36 - 11-09-2010: HD_REC_1_TX$ -> \xFA\x83
12:07:36 - 11-09-2010: HD_REC_2_TX$ -> \xFA\x83
12:07:36 - 11-09-2010: DVR_1_RX$ -> \xF0\x00\x04\xFF\xFF\x10\x09\xFF\x10\x10\x10\x12\xFF\xFF\x00\x0Ed\x11\x0B\x09\x13\x07 \x02\x00\x00\x00\x00\x00\x00\x00\x00\x00
12:07:36 - 11-09-2010: DVR_2_RX$ -> \xF0
12:07:36 - 11-09-2010: HD_REC_1_RX$ -> \xF0
12:07:36 - 11-09-2010: DVR_1_RX$ -> \x00\x00zo\xC3\xE7d\x00\x08Od"G\xF4
12:07:36 - 11-09-2010: DVR_2_RX$ -> \x03B\xFF\xFF\x0C\x00\xFF\x00\xC8\xFF\xFF\xFF\xFF\x00\x00\x10\x11\x0B\x09\x13\x07"\x02\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00zo\xC1\x93`\x00\x08Ob[,\xF4
12:07:36 - 11-09-2010: DVR_1_channel$ -> 4
12:07:36 - 11-09-2010: DVR_2_channel$ -> 834
12:07:36 - 11-09-2010: HD_REC_1_RX$ -> \x00\xCE\xFF\xFF\x10\x09\xFF\x10P\x10R\xFF\xFF\x00\x0A
12:07:37 - 11-09-2010: HD_REC_1_RX$ -> \x11\x0B\x09\x13\x07\x1C\x02\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x97(\xFE\x0DS\x00\x07\xB2/e\xD0\xF4
12:07:37 - 11-09-2010: HD_REC_1_channel$ -> 206
12:07:40 - 11-09-2010: DVR_1_TX$ -> \xFA\x91
12:07:40 - 11-09-2010: DVR_2_TX$ -> \xFA\x91
12:07:40 - 11-09-2010: HD_REC_1_TX$ -> \xFA\x91
12:07:40 - 11-09-2010: HD_REC_2_TX$ -> \xFA\x91
12:07:40 - 11-09-2010: DVR_1_RX$ -> \xF0\x11\x0B\x09\x0C\x07$\x02\xF4
12:07:40 - 11-09-2010: DVR_2_RX$ -> \xF0\x11\x0B\x09\x0C\x07&\x02\xF4
12:07:40 - 11-09-2010: HD_REC_1_RX$ -> \xF0\x11\x0B\x09\x0C\x07\x1F\x02\xF4
12:07:44 - 11-09-2010: DVR_1_TX$ -> \xFA\x83
12:07:44 - 11-09-2010: DVR_2_TX$ -> \xFA\x83
12:07:44 - 11-09-2010: HD_REC_1_TX$ -> \xFA\x83
12:07:44 - 11-09-2010: HD_REC_2_TX$ -> \xFA\x83
12:07:44 - 11-09-2010: DVR_1_RX$ -> \xF0\x00\x04\xFF\xFF\x10\x09\xFF\x10\x10\x10\x12\xFF\xFF\x00\x0Ed\x11\x0B\x09\x13\x07(\x02\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00zo\xC3\xE7d\x00\x08Od"G\xF4
12:07:44 - 11-09-2010: DVR_2_RX$ -> \xF0\x03B\xFF\xFF\x0C\x00\xFF\x00\xC8\xFF\xFF\xFF\xFF\x00\x00\x10
12:07:44 - 11-09-2010: HD_REC_1_RX$ -> \xF0
12:07:44 - 11-09-2010: DVR_1_channel$ -> 4
12:07:44 - 11-09-2010: DVR_2_RX$ -> \x11\x0B\x09\x13\x07*\x02\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00zo\xC1\x93`\x00\x08Ob[,\xF4
12:07:44 - 11-09-2010: DVR_2_channel$ -> 834
12:07:44 - 11-09-2010: [User Stimulus] : User set Living_Room_TStat to Press
12:07:44 - 11-09-2010: Living_Room_TStat -> 1
12:07:44 - 11-09-2010: Living_Room_TStat_fb -> 1
12:07:44 - 11-09-2010: Living_Room_Room_Equipment_ID -> 1005d
12:07:44 - 11-09-2010: [User Stimulus] : User set Living_Room_TStat to Release
12:07:44 - 11-09-2010: Living_Room_TStat -> 0
12:07:45 - 11-09-2010: HD_REC_1_RX$ -> \x00\xCE\xFF\xFF\x10\x09\xFF\x10P\x10R\xFF\xFF\x00\x0A
12:07:45 - 11-09-2010: HD_REC_1_RX$ -> \x11\x0B\x09\x13\x07$\x02\x00\x00\x00\x00\x00\x00\x00\x00\x00
12:07:45 - 11-09-2010: HD_REC_1_RX$ -> \x00\x00\x97(\xFE\x0DS\x00\x07\xB2/e\xD0\xF4
12:07:45 - 11-09-2010: HD_REC_1_channel$ -> 206
12:07:48 - 11-09-2010: DVR_1_TX$ -> \xFA\x91
12:07:48 - 11-09-2010: DVR_2_TX$ -> \xFA\x91
12:07:48 - 11-09-2010: HD_REC_1_TX$ -> \xFA\x91
12:07:48 - 11-09-2010: HD_REC_2_TX$ -> \xFA\x91
12:07:48 - 11-09-2010: DVR_1_RX$ -> \xF0\x11\x0B\x09\x0C\x07,\x02\xF4
12:07:48 - 11-09-2010: DVR_2_RX$ -> \xF0\x11\x0B\x09\x0C\x07.\x02\xF4
12:07:48 - 11-09-2010: HD_REC_1_RX$ -> \xF0\x11\x0B\x09\x0C\x07'\x02\xF4
12:07:52 - 11-09-2010: DVR_1_TX$ -> \xFA\x83
12:07:52 - 11-09-2010: DVR_2_TX$ -> \xFA\x83
12:07:52 - 11-09-2010: HD_REC_1_TX$ -> \xFA\x83
12:07:52 - 11-09-2010: HD_REC_2_TX$ -> \xFA\x83
12:07:52 - 11-09-2010: DVR_1_RX$ -> \xF0
12:07:52 - 11-09-2010: DVR_2_RX$ -> \xF0
12:07:52 - 11-09-2010: HD_REC_1_RX$ -> \xF0
12:07:52 - 11-09-2010: DVR_2_RX$ -> \x03B\xFF\xFF\x0C\x00\xFF\x00\xC8\xFF\xFF\xFF\xFF\x00\x00\x10\x11\x0B\x09\x13\x072\x02\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00zo\xC1\x93`\x00\x08Ob[,\xF4
12:07:52 - 11-09-2010: DVR_2_channel$ -> 834
12:07:53 - 11-09-2010: HD_REC_1_RX$ -> \x00\xCE\xFF\xFF\x10\x09\xFF\x10P\x10R\xFF\xFF\x00\x0A\x11\x0B\x09\x13\x07,\x02\x00\x00\x00\x00\x00\x00\x00\x00\x00
12:07:53 - 11-09-2010: HD_REC_1_RX$ -> \x00\x00\x97(\xFE\x0DR\x00\x07\xB2/e\xD0\xF4
12:07:53 - 11-09-2010: HD_REC_1_channel$ -> 206
12:07:53 - 11-09-2010: DVR_1_RX$ -> \x00\x04\xFF\xFF\x10\x09\xFF\x10
12:07:53 - 11-09-2010: DVR_1_RX$ -> \x10\x10\x12\xFF\xFF\x00\x0Ed\x11\x0B\x09\x13\x071\x02\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00zo\xC3\xE7d\x00\x08Od"G\xF4
12:07:53 - 11-09-2010: DVR_1_channel$ -> 4
12:07:56 - 11-09-2010: DVR_1_TX$ -> \xFA\x91
12:07:56 - 11-09-2010: DVR_2_TX$ -> \xFA\x91
